Frame #,Timestamp,Object ID,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center
1339,1756875209.54,147261,midsize,2512.10009765625,695.389282226563,2913.31591796875,883.854187011719,82.0685424804688,-5.24360656738281,Localizer,36.0029729142945,-86.6079072798879
1339,1756875209.54,150261,midsize,471.719360351563,764.887573242187,953.644409179688,950.6552734375,83.8361511230469,-2.25993466377258,Localizer,36.0031523628538,-86.6080998113909
1340,1756875209.57,148261,pickup,3406.7548828125,337.521942138672,3856.25537109375,548.417419433594,76.9609909057617,-5.55330228805542,Localizer,36.0029120540321,-86.6077701994186
1340,1756875209.57,147261,midsize,2594.65869140625,689.23974609375,2998.298828125,879.130554199219,82.7418365478516,-5.51756143569946,Localizer,36.0029655192999,-86.6078987785732
1340,1756875209.57,150261,midsize,569.249328613281,763.336730957031,1038.1123046875,945.863098144531,88.2426681518555,-1.39958763122559,Localizer,36.0031442818731,-86.608091125866
1341,1756875209.61,148261,pickup,3470.04418945312,321.482086181641,3895.80834960937,541.490234375,62.5494613647461,-7.81347751617432,Localizer,36.0029079262384,-86.6077634620376
1341,1756875209.61,147261,midsize,2679.0888671875,682.973388671875,3083.90600585937,874.033996582031,83.8873672485352,-5.73019218444824,Localizer,36.0029580164988,-86.6078901162929
1341,1756875209.61,150261,midsize,665.812133789063,757.113952636719,1122.24145507813,938.988891601563,90.5048599243164,-2.18362998962402,Localizer,36.0031365684679,-86.6080820949729
1342,1756875209.64,148261,pickup,3528.97412109375,317.654113769531,3920.28002929687,540.351745605469,54.2035789489746,-5.8443808555603,Localizer,36.0029040661614,-86.6077590542577
1342,1756875209.64,147261,midsize,2763.4345703125,678.671081542969,3167.77563476563,871.464416503906,83.8440704345703,-5.17719125747681,Localizer,36.0029504180544,-86.6078818379574
1342,1756875209.64,150261,midsize,758.634338378906,752.61474609375,1202.33349609375,934.443115234375,89.5387344360352,-2.2313277721405,Localizer,36.0031290142473,-86.6080736462916
1343,1756875209.67,148261,pickup,3594.31787109375,313.72412109375,3939.14282226562,531.8037109375,55.2441635131836,-4.87288999557495,Localizer,36.0029004406624,-86.6077540154253
1343,1756875209.67,147261,midsize,2846.31958007812,673.937622070313,3249.64794921875,868.476135253906,82.8357315063477,-4.94544553756714,Localizer,36.0029430059755,-86.6078736529418
1343,1756875209.67,150261,midsize,847.997619628906,749.32763671875,1278.40869140625,929.071960449219,87.4785385131836,-2.13372778892517,Localizer,36.0031217785817,-86.6080655534033
1344,1756875209.71,148261,pickup,3649.56201171875,308.851226806641,3971.841796875,525.969299316406,55.2441635131836,-4.87288999557495,Detector,36.002896563719,-86.6077489285616
1344,1756875209.71,147261,midsize,2928.07690429687,669.817626953125,3328.27612304688,865.645446777344,81.4281311035156,-4.59274244308472,Detector,36.0029357621737,-86.607865716768
1344,1756875209.71,150261,midsize,933.581726074219,749.262329101563,1355.31579589844,923.924621582031,85.7027969360352,-1.45025515556335,Detector,36.0031145138046,-86.6080577937419
1345,1756875209.74,148261,pickup,3741.15258789062,301.63623046875,4038.28466796875,521.398559570313,72.6018981933594,-5.2729606628418,Localizer,36.0028893142381,-86.607740362862
1345,1756875209.74,147261,midsize,3008.69677734375,664.499633789063,3409.58544921875,858.922241210938,81.1961441040039,-5.01964807510376,Localizer,36.0029286270244,-86.6078573416174
1345,1756875209.74,150261,midsize,1024.29406738281,744.846984863281,1435.06860351563,919.299621582031,88.2587966918945,-1.99111270904541,Localizer,36.0031070481621,-86.6080494305969
1346,1756875209.77,148261,pickup,3809.54418945312,297.217376708984,4081.12670898437,521.110778808594,69.2087173461914,-4.69209861755371,Localizer,36.0028840759648,-86.607734612004
1346,1756875209.77,147261,midsize,3090.44189453125,657.800659179688,3494.0625,851.470458984375,82.2109527587891,-5.71399879455566,Localizer,36.0029213573727,-86.6078486043442
1346,1756875209.77,150261,midsize,1115.66040039063,738.608215332031,1517.31372070313,914.307739257812,90.0984191894531,-2.95311450958252,Localizer,36.0030995267312,-86.6080407796769
1347,1756875209.81,148261,pickup,3882.47265625,294.828674316406,4136.89697265625,525.083190917969,72.9939422607422,-3.7386646270752,Localizer,36.0028777599065,-86.6077285154168
1347,1756875209.81,147261,midsize,3174.26342773437,653.423889160156,3578.05004882812,846.321350097656,83.2423095703125,-5.35635137557983,Localizer,36.0029138334754,-86.6078401098208
1347,1756875209.81,150261,midsize,1205.49279785156,732.270263671875,1602.54296875,909.349426269531,90.5905380249024,-3.80346155166626,Localizer,36.0030919306863,-86.6080320460974
1348,1756875209.84,148261,pickup,3950.12475585937,296.598388671875,4187.7275390625,524.312744140625,70.3866271972656,-2.41566061973572,Localizer,36.0028719611222,-86.607722865658
1348,1756875209.84,147261,midsize,3259.46215820312,647.567077636719,3662.85668945312,840.419738769531,84.4250335693359,-5.50837135314941,Localizer,36.0029062773668,-86.6078313415668
1348,1756875209.84,150261,midsize,1289.51599121094,725.332214355469,1686.3525390625,904.513916015625,87.4657592773437,-4.66887140274048,Localizer,36.003084680123,-86.608023603275
1349,1756875209.87,148261,pickup,4012.57666015625,299.275085449219,4239.9794921875,524.869262695313,67.0489349365234,-1.28835964202881,Localizer,36.0028662672192,-86.6077175779553
1349,1756875209.87,147261,midsize,3343.95043945312,643.277465820313,3747.56518554687,835.799682617188,84.4753875732422,-5.14528799057007,Localizer,36.0028986471256,-86.6078228051494
1349,1756875209.87,150261,midsize,1370.10998535156,721.267333984375,1767.05200195313,900.980834960938,83.7999877929687,-4.48941516876221,Localizer,36.003077538955,-86.6080157098651
1350,1756875209.91,148261,pickup,4079.62548828125,297.986724853516,4289.37060546875,524.987915039063,67.0489349365234,-1.28835964202881,Detector,36.0028606428887,-86.6077118513792
1350,1756875209.91,147261,midsize,3426.10302734375,639.837890625,3822.44189453125,829.705444335938,81.4661178588867,-4.60338497161865,Detector,36.0028916021748,-86.6078147813792
1350,1756875209.91,150261,midsize,1458.36694335937,717.754638671875,1859.89416503906,899.860473632813,88.3609848022461,-4.18566799163818,Detector,36.0030693424991,-86.6080070825761
1351,1756875209.94,148261,pickup,4145.443359375,300.343078613281,4334.158203125,544.057983398438,65.8628387451172,0.615495443344116,Localizer,36.0028545212174,-86.6077082354733
1351,1756875209.94,147261,midsize,3497.35522460937,637.385803222656,3876.8173828125,828.015380859375,71.5787353515625,-3.47084093093872,Localizer,36.0028858381825,-86.6078086108404
1351,1756875209.94,150261,midsize,1541.51916503906,713.018798828125,1941.47570800781,895.744567871094,84.7718734741211,-4.33961296081543,Localizer,36.003062081801,-86.6079989360822
1352,1756875209.97,148261,pickup,4208.47509765625,304.897888183594,4379.19189453125,550.616821289063,64.0034484863281,1.60700535774231,Localizer,36.0028488872314,-86.6077039137097
1352,1756875209.97,147261,midsize,3560.63452148437,638.936157226563,3897.189453125,819.367858886719,58.8230667114258,-1.6405416727066,Localizer,36.002882148908,-86.6078041806948
1352,1756875209.97,150261,midsize,1625.65100097656,705.195556640625,2026.04626464844,891.456115722656,84.6708755493164,-5.28828859329224,Localizer,36.0030547682911,-86.6079903896193
1353,1756875210.01,148261,pickup,4265.1318359375,309.657501220703,4426.8701171875,558.410949707031,60.8720779418945,2.28671407699585,Localizer,36.0028433910991,-86.6076998932414
1353,1756875210.01,147261,midsize,3631.46508789062,641.874450683594,3911.86962890625,810.409545898438,59.2519149780273,0.199074387550354,Localizer,36.0028783317174,-86.607799739416
1353,1756875210.01,150261,midsize,1709.54138183594,699.703796386719,2112.35571289063,887.246032714844,84.7666854858398,-5.41584253311157,Localizer,36.0030472718492,-86.6079819161553
1354,1756875210.04,148261,pickup,4316.724609375,314.794708251953,4475.7587890625,567.570251464844,57.1634750366211,2.8363356590271,Localizer,36.0028380296788,-86.607696205061
1354,1756875210.04,147261,midsize,3695.02270507812,642.773315429688,3915.4755859375,802.139282226563,55.8899803161621,1.02759313583374,Localizer,36.0028754226065,-86.6077960530609
1354,1756875210.04,150261,midsize,1792.11975097656,694.342956542969,2196.90844726562,882.977844238281,83.6488265991211,-5.45302152633667,Localizer,36.00303990587,-86.6079735786822
1355,1756875210.07,148261,pickup,4364.0751953125,320.421356201172,4524.9931640625,578.138671875,53.2529335021973,3.36102867126465,Localizer,36.0028328010978,-86.6076928643175
1355,1756875210.07,147261,midsize,3776.34838867188,642.213806152344,3940.54223632812,792.24365234375,69.3328857421875,0.932060182094574,Localizer,36.0028707674501,-86.6077902980614
1355,1756875210.07,150261,midsize,1875.98327636719,690.393615722656,2278.69897460937,878.311462402344,83.2744445800781,-5.04815721511841,Localizer,36.0030325572568,-86.6079653652536
1356,1756875210.11,148261,pickup,4417.328125,323.782379150391,4570.087890625,587.545776367188,53.2529335021973,3.36102867126465,Detector,36.0028276078518,-86.6076891638954
1356,1756875210.11,147261,midsize,3845.68115234375,643.145874023438,3967.41528320312,783.080139160156,69.3328857421875,0.932060182094574,Detector,36.0028665115087,-86.6077851793615
1356,1756875210.11,150261,midsize,1963.10327148438,687.688781738281,2365.48803710938,876.650573730469,85.8132629394531,-4.28909730911255,Detector,36.0030246393116,-86.6079570391363
1357,1756875210.14,148261,pickup,4455.0400390625,330.298156738281,4624.00146484375,600.952453613281,48.4490509033203,3.80758452415466,Localizer,36.0028225124289,-86.6076863763056
1357,1756875210.14,147261,midsize,3910.4013671875,646.016784667969,3995.66040039062,775.402221679687,67.7686767578125,1.3358747959137,Localizer,36.0028622884912,-86.6077804642344
1357,1756875210.14,150261,midsize,2047.99682617187,683.34033203125,2450.1298828125,872.748046875,85.1891860961914,-4.33796739578247,Localizer,36.0030170794231,-86.6079486532987
1358,1756875210.17,148261,pickup,4494.3037109375,337.733123779297,4673.68798828125,614.588012695313,44.7982063293457,4.53858470916748,Localizer,36.0028175188241,-86.6076838164694
1358,1756875210.17,147261,midsize,3981.73413085938,652.102661132813,4028.5,765.396057128906,70.7067565917969,2.2951545715332,Localizer,36.0028575038758,-86.6077752874231
1358,1756875210.17,150261,midsize,2130.591796875,677.658325195312,2534.47094726562,867.110717773438,83.846809387207,-4.86256551742554,Localizer,36.0030097578143,-86.6079401750064
1359,1756875210.21,148261,pickup,4532.353515625,346.072479248047,4720.2822265625,629.024719238281,41.6705513000488,5.42197799682617,Localizer,36.0028126887524,-86.6076816082778
1359,1756875210.21,147261,midsize,4051.3671875,662.952087402344,4067.88720703125,752.764709472656,72.1871032714844,3.85347604751587,Localizer,36.0028524163231,-86.6077700418323
1359,1756875210.21,150261,midsize,2215.4267578125,672.881774902344,2620.4501953125,863.340026855469,84.6725616455078,-4.83691644668579,Localizer,36.0030021326966,-86.6079316904647
1360,1756875210.24,148261,pickup,4568.70654296875,355.467132568359,4764.1259765625,644.418029785156,38.9092864990234,6.43053960800171,Localizer,36.0028080199766,-86.6076797829499
1360,1756875210.24,147261,midsize,4078.8330078125,685.814636230469,4094.02685546875,762.120483398438,49.0108871459961,8.8962345123291,Localizer,36.0028488158523,-86.6077699607276
1360,1756875210.24,150261,midsize,2298.64575195313,669.585632324219,2702.17041015625,859.085266113281,83.2973937988281,-4.41650772094727,Localizer,36.0029947335221,-86.6079235359591
1361,1756875210.27,148261,pickup,4603.2744140625,366.049255371094,4805.275390625,660.787536621094,36.395263671875,7.54132604598999,Localizer,36.0028035101222,-86.6076783535963
1361,1756875210.27,147261,midsize,4090.73779296875,711.137756347656,4106.95263671875,776.975402832031,29.3834400177002,13.3643712997437,Localizer,36.002846318934,-86.6077718232641
1361,1756875210.27,150261,midsize,2382.58569335937,665.753479003906,2783.60107421875,854.904418945313,83.2554092407227,-4.22624731063843,Localizer,36.0029873250712,-86.6079153218782
1362,1756875210.31,148261,pickup,4639.669921875,373.590576171875,4846.65673828125,676.259948730469,36.395263671875,7.54132604598999,Detector,36.0027990361056,-86.607676507592
1362,1756875210.31,150261,midsize,2466.59008789062,663.11279296875,2866.6591796875,852.051635742188,83.7145156860352,-3.7462944984436,Detector,36.0029797302474,-86.6079071922248
1362,1756875210.31,155261,midsize,10.7437896728516,542.873596191406,369.087585449219,726.697937011719,0,0,Detector,36.0032230798966,-86.6081222300915
1362,1756875210.31,156261,semi,10,932,1940,1316,0,0,Manual Annotation,,
1363,1756875210.34,148261,pickup,4671.60791015625,386.788543701172,4884.7275390625,694.262084960937,34.3592796325684,8.93942260742188,Localizer,36.002794691684,-86.607675705952
1363,1756875210.34,150261,midsize,2551.1103515625,657.367797851563,2950.68701171875,844.276916503906,84.3787994384766,-4.5326886177063,Localizer,36.0029723732594,-86.6078984360487
1363,1756875210.34,155261,midsize,44.0831680297852,543.902893066406,457.966430664063,719.987976074219,33.3392601013184,1.02933728694916,Localizer,36.0032176335385,-86.6081161977723
1363,,156261,semi,82,926,2021.5,1312,0,0,,,
1364,1756875210.37,148261,pickup,4702.85205078125,400.795806884766,4920.5703125,712.669677734375,32.1232223510742,10.2296943664551,Localizer,36.0027904636055,-86.6076751454337
1364,1756875210.37,150261,midsize,2631.89819335937,650.872863769531,3037.25219726562,839.389221191406,83.2259368896484,-5.17704772949219,Localizer,36.0029649775909,-86.6078898690864
1364,1756875210.37,155261,midsize,129.842666625977,538.286254882813,559.307678222656,717.782775878906,64.3396072387695,-2.29753875732422,Localizer,36.0032092429274,-86.6081070055085
1364,,156261,semi,154,920,2103,1308,0,0,,,
1365,1756875210.41,148261,pickup,4732.15380859375,415.888397216797,4953.56787109375,731.8359375,29.9036254882812,11.5358304977417,Localizer,36.0027864222678,-86.6076749650226
1365,1756875210.41,150261,midsize,2711.48266601562,646.438415527344,3116.76635742187,834.616394042969,80.5318832397461,-4.95335960388184,Localizer,36.00295787507,-86.6078818258231
1365,1756875210.41,155261,midsize,230.131378173828,531.454956054688,660.8427734375,712.229187011719,82.857421875,-3.817223072052,Localizer,36.0032003824152,-86.6080968443287
1365,,156261,semi,226,914,2184.5,1304,0,0,,,
1366,1756875210.44,148261,pickup,4759.36328125,432.247467041016,4983.75927734375,751.907836914063,27.7399597167969,12.8801612854004,Localizer,36.0027825633614,-86.6076751948491
1366,1756875210.44,150261,midsize,2796.3994140625,644.635986328125,3198.39379882812,830.5009765625,82.7057800292969,-4.02432155609131,Localizer,36.0029502896253,-86.6078736565272
1366,1756875210.44,155261,midsize,332.319152832031,527.5751953125,763.296142578125,706.489929199219,91.4770126342773,-3.69316291809082,Localizer,36.003191235833,-86.6080867011154
1366,1756875210.44,156261,semi,298,908,2266,1300,0,0,Manual Annotation,,
1367,1756875210.47,148261,pickup,4784.42626953125,449.966522216797,5011.21142578125,772.9423828125,25.5769538879395,14.2515926361084,Localizer,36.0027788821349,-86.6076758443024
1367,1756875210.47,150261,midsize,2881.10180664062,640.413024902344,3283.2412109375,825.807861328125,84.1702728271484,-4.10277557373047,Localizer,36.0029426695638,-86.6078651288464
1367,1756875210.47,155261,midsize,433.605590820313,523.961730957031,857.568664550781,700.407409667969,93.2966232299805,-3.38993334770203,Localizer,36.0031825092623,-86.6080769652671
1367,,156261,semi,387.2,905.2,2338.8,1295.2,0,0,,,
1368,1756875210.51,148261,pickup,4810.00341796875,464.218109130859,5040.419921875,793.123718261719,25.5769538879395,14.2515926361084,Detector,36.0027752352472,-86.607676033995
1368,1756875210.51,150261,midsize,2961.07958984375,636.603698730469,3363.97924804687,821.981872558594,81.5250091552734,-4.00342273712158,Detector,36.0029354078494,-86.6078570941838
1368,1756875210.51,155261,midsize,545.725402832031,522.464477539063,963.559143066406,695.572021484375,102.668739318848,-2.54692697525024,Detector,36.0031725410455,-86.6080663652951
1368,1756875210.51,157261,midsize,5.24215698242188,802.391540527344,341.759185791016,990.560607910156,0,0,Detector,36.0031981239422,-86.6081533073599
1368,,156261,semi,476.4,902.4,2411.6,1290.4,0,0,,,
1369,1756875210.54,148261,pickup,4832.4091796875,484.813751220703,5064.42236328125,815.780090332031,23.8072910308838,15.8662757873535,Localizer,36.0027717390793,-86.6076773315585
1369,1756875210.54,150261,midsize,3043.42065429688,629.054443359375,3450.01733398438,815.738159179688,82.8077621459961,-5.11186790466309,Localizer,36.0029280063379,-86.6078482540417
1369,1756875210.54,155261,midsize,643.293395996094,516.702087402344,1054.73742675781,689.295043945313,96.7330093383789,-3.06185793876648,Localizer,36.0031642291075,-86.6080567804169
1369,1756875210.54,157261,midsize,-1.3039927482605,800.632202148437,422.378021240234,993.458557128906,-6.54616260528564,-1.75935399532318,Localizer,36.003194676614,-86.6081500049003
1369,,156261,semi,565.6,899.6,2484.4,1285.6,0,0,,,
1370,1756875210.57,148261,pickup,4853.3916015625,506.155120849609,5086.77783203125,838.927978515625,21.5509262084961,17.2751998901367,Localizer,36.0027683674416,-86.6076788680652
1370,1756875210.57,150261,midsize,3122.10302734375,623.641784667969,3533.75219726562,811.072143554688,80.7869491577148,-5.25452899932861,Localizer,36.002920736972,-86.6078399449432
1370,1756875210.57,155261,midsize,739.868591308594,511.607543945313,1147.74597167969,683.940551757813,95.363410949707,-3.31366634368896,Localizer,36.0031557874109,-86.608047240353
1370,1756875210.57,157261,midsize,36.326343536377,793.044860839844,518.454895019531,989.41015625,19.9486427307129,-4.72389507293701,Localizer,36.0031891233741,-86.6081432837046
1370,,156261,semi,654.8,896.8,2557.2,1280.8,0,0,,,
1371,1756875210.61,148261,pickup,4872.0166015625,528.583618164063,5106.4462890625,862.895812988281,19.218318939209,18.6612873077393,Localizer,36.002765194318,-86.6076807883489
1371,1756875210.61,150261,midsize,3200.83642578125,619.814575195313,3615.96459960937,806.699523925781,79.6427841186523,-4.8947057723999,Localizer,36.0029134594123,-86.607831830012
1371,1756875210.61,155261,midsize,839.69482421875,507.445220947266,1243.92236328125,680.52392578125,97.412841796875,-3.17428064346313,Localizer,36.0031468919417,-86.6080375653502
1371,1756875210.61,157261,midsize,113.878372192383,785.533569335938,618.915405273438,984.772399902344,50.3904724121094,-5.64478874206543,Localizer,36.0031815559231,-86.6081345085329
1371,1756875210.61,156261,semi,744,894,2630,1276,0,0,Manual Annotation,,
1372,1756875210.64,148261,pickup,4888.24755859375,552.286560058594,5123.38623046875,887.831848144531,16.9024124145508,20.061056137085,Localizer,36.0027622132575,-86.6076831196242
1372,1756875210.64,150261,midsize,3280.7705078125,613.8701171875,3698.34228515625,802.462341308594,79.8047485351563,-5.13587522506714,Localizer,36.0029061809304,-86.6078234981547
1372,1756875210.64,155261,midsize,939.729064941406,502.162567138672,1339.99645996094,676.011352539063,98.4188995361328,-3.49312591552734,Localizer,36.00313808802,-86.6080277350439
1372,1756875210.64,157261,midsize,217.122650146484,777.434814453125,718.089782714844,979.667541503906,74.7435073852539,-6.0280647277832,Localizer,36.0031729079529,-86.6081245491386
1372,,156261,semi,829.5,888.75,2707,1270,0,0,,,
1373,1756875210.67,148261,pickup,4902.09521484375,577.351196289063,5137.64013671875,913.791442871094,14.5735015869141,21.4699211120605,Localizer,36.0027594173377,-86.6076858670106
1373,1756875210.67,150261,midsize,3368.00537109375,606.943054199219,3788.60131835938,797.316711425781,84.9249725341797,-5.63694381713867,Localizer,36.00289824444,-86.6078143059778
1373,1756875210.67,155261,midsize,1040.42529296875,496.736114501953,1436.49169921875,670.938110351563,99.3501815795898,-3.84045815467834,Localizer,36.0031292547654,-86.6080177960729
1373,1756875210.67,157261,midsize,317.349243164062,771.701721191406,808.410827636719,971.896545410156,82.2898483276367,-5.51276397705078,Localizer,36.0031648058418,-86.6081150978314
1373,,156261,semi,915,883.5,2784,1264,0,0,,,
1374,1756875210.71,148261,pickup,4916.6689453125,598.821105957031,5153.53076171875,938.845642089844,14.5735015869141,21.4699211120605,Detector,36.0027566522815,-86.6076881337897
1374,1756875210.71,150261,midsize,3447.14794921875,607.329833984375,3852.39990234375,795.998413085938,77.4450607299805,-3.45664024353027,Detector,36.0028915337636,-86.6078075407358
1374,1756875210.71,155261,midsize,1144.802734375,493.454406738281,1531.26965332031,670.58154296875,101.175674438477,-3.13480281829834,Detector,36.003119993134,-86.6080081911844
1374,1756875210.71,157261,midsize,408.488189697266,768.867980957031,892.698486328125,961.9951171875,81.8257064819336,-4.50035953521729,Detector,36.0031573494318,-86.6081063655412
1374,,156261,semi,1000.5,878.25,2861,1258,0,0,,,
1375,1756875210.74,148261,pickup,4927.3974609375,626.712341308594,5164.6708984375,966.530883789063,12.6037092208862,23.0880355834961,Localizer,36.0027540477212,-86.6076915051018
1375,1756875210.74,150261,midsize,3509.75244140625,605.292114257813,3885.74145507812,785.706787109375,62.234073638916,-2.90840554237366,Localizer,36.0028874390388,-86.6078021335229
1375,1756875210.74,155261,midsize,1240.98059082031,489.078948974609,1625.39489746094,665.927978515625,98.180305480957,-3.50082230567932,Localizer,36.0031113961728,-86.6079986480056
1375,1756875210.74,157261,midsize,497.063812255859,767.628784179688,977.100769042969,955.0654296875,82.2446670532227,-3.20680451393127,Localizer,36.003149778792,-86.608097996485
1375,,156261,semi,1086,873,2938,1252,0,0,,,
1376,1756875210.78,148261,pickup,4936.7802734375,655.337768554687,5174.05322265625,994.702209472656,10.2145013809204,24.5029163360596,Localizer,36.002751568461,-86.6076950980716
1376,1756875210.78,150261,midsize,3587.33715820312,611.670227050781,3905.017578125,775.626403808594,63.2607536315918,0.249797105789185,Localizer,36.0028829940792,-86.607797316344
1376,1756875210.78,155261,midsize,1337.58837890625,483.829193115234,1719.04797363281,660.814880371094,97.2129669189453,-3.98881435394287,Localizer,36.0031028524165,-86.6079890081771
1376,1756875210.78,157261,midsize,590.274780273438,766.189819335937,1061.16577148438,948.552490234375,85.695182800293,-2.20853066444397,Localizer,36.0031419919087,-86.608089434646
1376,,156261,semi,1171.5,867.75,3015,1246,0,0,,,
1377,1756875210.81,148261,pickup,4943.7958984375,685.030517578125,5180.70849609375,1023.70489501953,7.78820943832397,25.8911724090576,Localizer,36.0027492880698,-86.6076990554159
1377,1756875210.81,150261,midsize,3654.29418945312,614.186340332031,3901.59155273437,766.841613769531,56.6711883544922,1.78847885131836,Localizer,36.0028802109077,-86.6077938696669
1377,1756875210.81,155261,midsize,1435.83251953125,478.602264404297,1813.22326660156,655.5107421875,97.758430480957,-4.31439876556397,Localizer,36.0030942022233,-86.6079792423224
1377,1756875210.81,157261,midsize,685.910522460938,762.782348632813,1149.07177734375,942.225524902344,89.8349914550781,-2.07145833969116,Localizer,36.0031339908574,-86.6080804721961
1377,,156261,semi,1257,862.5,3092,1240,0,0,,,
1378,1756875210.84,148261,pickup,4948.40771484375,715.973083496094,5184.6279296875,1053.68481445313,5.41007566452026,27.2878017425537,Localizer,36.0027471984006,-86.6077034003443
1378,1756875210.84,150261,midsize,3716.0537109375,613.121215820313,3916.48681640625,767.116271972656,58.03662109375,1.84699189662933,Localizer,36.002876615587,-86.6077902130674
1378,1756875210.84,155261,midsize,1534.27026367188,473.909759521484,1907.8583984375,650.119018554688,98.1613540649414,-4.42319536209106,Localizer,36.0030854887037,-86.6079694617177
1378,1756875210.84,157261,midsize,780.524291992188,759.295227050781,1236.97155761719,938.258178710938,91.3550491333008,-1.93056857585907,Localizer,36.0031259220911,-86.6080716809325
1378,,156261,semi,1342.5,857.25,3169,1234,0,0,,,
1379,1756875210.88,148261,pickup,4950.64208984375,748.247619628906,5185.87060546875,1084.68920898438,3.04666328430176,28.6876831054687,Localizer,36.0027452909736,-86.6077081339547
1379,1756875210.88,150261,midsize,3770.96435546875,615.540771484375,3927.04125976562,760.396911621094,54.9938087463379,2.06550884246826,Localizer,36.0028736694449,-86.6077868186133
1379,1756875210.88,155261,midsize,1632.2021484375,468.843933105469,2002.83935546875,645.294860839844,98.1214370727539,-4.57409906387329,Localizer,36.0030767623935,-86.6079596885692
1379,1756875210.88,157261,midsize,870.155822753906,756.053161621094,1317.68493652344,933.169677734375,88.5155258178711,-1.90343117713928,Localizer,36.0031184466718,-86.608063385595
1379,1756875210.88,156261,semi,1428,852,3246,1228,0,0,Manual Annotation,,
1380,1756875210.91,148261,pickup,4953.68896484375,776.935302734375,5188.66259765625,1114.78076171875,3.04666328430176,28.6876831054687,Detector,36.0027434089576,-86.6077123850394
1380,1756875210.91,150261,midsize,3825.95825195312,617.606262207031,3941.11108398437,754.137268066406,54.9938087463379,2.06550884246826,Detector,36.0028705479207,-86.6077832612516
1380,1756875210.91,155261,midsize,1730.77758789063,463.734436035156,2099.25927734375,639.357727050781,98.6803970336914,-4.78981304168701,Detector,36.003067977042,-86.6079497261054
1380,1756875210.91,157261,midsize,959.392578125,755.231201171875,1392.71264648438,928.440002441406,86.7484130859375,-1.21596240997314,Detector,36.0031111176286,-86.608055527154
1380,,156261,semi,1512.57142857143,847.428571428572,3325.42857142857,1225.42857142857,0,0,,,
1381,1756875210.94,148261,pickup,4952.81005859375,811.943359375,5186.89404296875,1147.48986816406,1.06825137138367,30.2767734527588,Localizer,36.0027416865803,-86.6077176815483
1381,1756875210.94,150261,midsize,3873.63745117187,625.417175292969,3960.39477539062,748.45556640625,52.8966217041016,3.16514301300049,Localizer,36.0028673079921,-86.6077802758912
1381,1756875210.94,155261,midsize,1825.80224609375,457.907257080078,2193.76318359375,635.771179199219,96.6695709228516,-4.99007177352905,Localizer,36.0030593673323,-86.6079401190228
1381,1756875210.94,157261,midsize,1052.16589355469,750.655822753906,1475.49377441406,921.363464355469,90.0404357910156,-2.01245927810669,Localizer,36.0031035360569,-86.6080467747954
1381,,156261,semi,1597.14285714286,842.857142857143,3404.85714285714,1222.85714285714,0,0,,,
1382,1756875210.98,148261,pickup,4950.6611328125,847.646423339844,5183.375,1180.6630859375,-1.29114484786987,31.6615753173828,Localizer,36.0027400831294,-86.607723168777
1382,1756875210.98,150261,midsize,3931.58740234375,633.343688964844,3979.59423828125,741.33642578125,56.1355781555176,4.18630504608154,Localizer,36.0028636315349,-86.6077767128423
1382,1756875210.98,155261,midsize,1920.93322753906,451.881134033203,2288.41943359375,631.083435058594,95.9729537963867,-5.28019428253174,Localizer,36.0030507913633,-86.6079303985599
1382,1756875210.98,157261,midsize,1147.40454101563,744.213806152344,1562.35791015625,913.825927734375,93.2970809936523,-3.13127326965332,Localizer,36.0030957449488,-86.60803756701
1382,,156261,semi,1681.71428571429,838.285714285714,3484.28571428571,1220.28571428571,0,0,,,
1383,1756875211.01,148261,pickup,4946.22314453125,884.365478515625,5177.1923828125,1214.64050292969,-3.66482472419739,33.0135459899902,Localizer,36.0027386685005,-86.6077289812924
1383,1756875211.01,150261,midsize,3987.57421875,645.840698242187,4005.4111328125,731.69677734375,57.7928695678711,5.73837995529175,Localizer,36.0028596654804,-86.6077730857256
1383,1756875211.01,155261,midsize,2016.15954589844,446.369964599609,2383.08032226562,626.507568359375,95.692756652832,-5.34753942489624,Localizer,36.0030421713896,-86.6079207029656
1383,1756875211.01,157261,midsize,1235.54565429688,738.286193847656,1646.44165039063,908.783752441406,90.4140014648437,-3.74291682243347,Localizer,36.0030882645235,-86.6080289833107
1383,,156261,semi,1766.28571428571,833.714285714286,3563.71428571429,1217.71428571429,0,0,,,
1384,1756875211.04,148261,pickup,4939.466796875,922.272644042969,5168.36083984375,1249.5595703125,-5.97311878204346,34.366096496582,Localizer,36.0027374335915,-86.6077351380057
1384,1756875211.04,150261,midsize,4002.85546875,669.924682617188,4018.65258789063,743.176513671875,35.6436614990234,10.622974395752,Localizer,36.0028571193979,-86.6077744279618
1384,1756875211.04,155261,midsize,2110.84326171875,441.360168457031,2481.181640625,624.761108398438,95.9098281860352,-5.17652416229248,Localizer,36.0030332582159,-86.6079110882886
1384,1756875211.04,157261,midsize,1325.28771972656,732.846252441406,1734.20068359375,903.829956054688,90.7778167724609,-4.13884544372559,Localizer,36.0030805041265,-86.6080201811107
1384,,156261,semi,1850.85714285714,829.142857142857,3643.14285714286,1215.14285714286,0,0,,,
