Frame #,Timestamp,Object ID,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center
6154,1756875370.56,335,sedan,3023.365966796875,692.4013061523438,3388.68505859375,858.2420043945312,86.11845397949219,-4.601207256317139,Localizer,36.00292791517388,-86.6078595521204
6155,1756875370.59,335,sedan,3109.489990234375,685.8557739257812,3472.220458984375,852.6683349609375,85.56957244873047,-5.07554817199707,Localizer,36.002920419678475,-86.60785081286362
6156,1756875370.63,335,sedan,3198.591796875,683.4796142578125,3557.100830078125,849.4028930664062,87.21979522705078,-4.183546543121338,Detector,36.00291247664452,-86.60784232224744
6157,1756875370.66,335,sedan,3287.4453125,676.8139038085938,3644.127685546875,844.7244873046875,88.26831817626953,-4.809195041656494,Localizer,36.00290464166016,-86.60783332623565
6158,1756875370.69,335,sedan,3375.60400390625,671.4518432617188,3729.271484375,839.3158569335938,87.92691802978516,-4.953279972076416,Localizer,36.00289689631106,-86.60782447916789
6159,1756875370.73,335,sedan,3457.3818359375,665.8805541992188,3816.537353515625,836.2122192382812,85.20489501953125,-5.155458927154541,Localizer,36.00288926707611,-86.60781597137571
6160,1756875370.76,335,sedan,3535.39013671875,658.5971069335938,3864.864990234375,831.292724609375,74.4718017578125,-5.026144027709961,Localizer,36.002883758475406,-86.60780918795128
6161,1756875370.8,335,sedan,3608.212890625,660.1900634765625,3892.348876953125,823.0870361328125,66.1375961303711,-2.705470085144043,Localizer,36.00287927292286,-86.60780402144725
6162,1756875370.83,335,sedan,3674.3505859375,657.484619140625,3939.732421875,817.3139038085938,66.1375961303711,-2.705470085144043,Detector,36.00287422612169,-86.60779809572303
6163,1756875370.86,335,sedan,3731.35400390625,658.4845581054688,3931.7333984375,808.9522705078125,56.434234619140625,-1.1211429834365845,Localizer,36.002872172684,-86.607795261887
6164,1756875370.9,335,sedan,3790.857421875,659.150390625,3956.4345703125,804.3395385742188,57.60312271118164,-0.5068941712379456,Localizer,36.002868343767034,-86.60779103360075
6165,1756875370.93,335,sedan,3846.888916015625,664.0176391601562,3983.076904296875,798.0573120117188,57.02705383300781,0.7181735634803772,Localizer,36.00286449913161,-86.60778706318658
6166,1756875370.96,335,sedan,3902.708984375,666.0293579101562,4007.2841796875,800.7784423828125,55.98977279663086,1.6237859725952148,Localizer,36.00286057097824,-86.60778367430615
6167,1756875371.0,335,sedan,3953.652099609375,669.0424194335938,4034.373291015625,798.7821655273438,53.990966796875,1.8792080879211426,Localizer,36.0028568625267,-86.60778010194663
6168,1756875371.03,335,sedan,4007.64306640625,670.921630859375,4059.30126953125,796.1948852539062,53.990966796875,1.8792080879211426,Detector,36.00285316966982,-86.60777635869822
6168,1756875371.03,336,truck (other),0.9312744140625,1350.4315185546875,353.6196594238281,1632.7354736328125,0.0,0.0,Detector,36.00314228235552,-86.60821488501215
6169,1756875371.06,335,sedan,4063.894775390625,694.1192016601562,4092.583251953125,797.8153076171875,55.856056213378906,6.838345050811768,Localizer,36.00284813202996,-86.60777403550134
6169,1756875371.06,336,truck (other),-12.334166526794434,1339.6470947265625,356.62548828125,1616.02001953125,-13.26540756225586,-10.784441947937012,Localizer,36.00314394102679,-86.60821397153441
6170,1756875371.1,335,sedan,4117.09716796875,709.3761596679688,4130.90625,793.9238891601562,56.8212776184082,8.292496681213379,Localizer,36.00284345304199,-86.60777061446603
6170,1756875371.1,336,truck (other),-5.312870025634766,1338.7216796875,360.2528381347656,1587.029052734375,-1.5424919128417969,-5.846199989318848,Localizer,36.00314480292135,-86.6082120370568
6171,1756875371.13,335,sedan,4131.70947265625,737.1539306640625,4153.1103515625,811.3988037109375,34.435523986816406,13.385875701904297,Localizer,36.00284024560333,-86.60777229238083
6171,1756875371.13,336,truck (other),-15.90102481842041,1334.1083984375,413.6463928222656,1567.012451171875,1.4200472831726074,-5.574477195739746,Localizer,36.003144034193255,-86.60820897447311
6172,1756875371.16,335,sedan,4165.81884765625,756.0750732421875,4177.34326171875,816.1361694335938,35.478515625,14.427542686462402,Localizer,36.002836741859,-86.6077713474766
6172,1756875371.16,336,truck (other),-23.32941436767578,1331.3033447265625,445.5562438964844,1541.620361328125,-2.064310312271118,-4.964058876037598,Localizer,36.00314421974293,-86.60820651715987
6173,1756875371.2,335,sedan,4173.45751953125,783.7476806640625,4190.1708984375,835.5191650390625,20.365964889526367,18.089881896972656,Localizer,36.00283426665463,-86.60777391177297
6173,1756875371.2,336,truck (other),-34.10429000854492,1320.7069091796875,472.1763000488281,1520.2763671875,-6.513826370239258,-6.4379987716674805,Localizer,36.003144948847755,-86.60820423916985
6174,1756875371.23,335,sedan,4193.8232421875,801.8375854492188,4201.77197265625,848.0361938476562,20.365964889526367,18.089881896972656,Detector,36.002831791598176,-86.607774708627
6174,1756875371.23,336,truck (other),53.307769775390625,1327.643310546875,755.6197509765625,1557.699951171875,89.73887634277344,-2.532473087310791,Detector,36.00312683546838,-86.60819046341642
6175,1756875371.26,335,sedan,4188.95849609375,832.9187622070312,4206.78662109375,872.9116821289062,10.15077018737793,21.32740020751953,Localizer,36.002830000713566,-86.60777885415253
6175,1756875371.26,336,truck (other),145.57568359375,1317.1807861328125,955.5535888671875,1566.4754638671875,97.57215881347656,-4.194836616516113,Localizer,36.00311418174943,-86.60817777268218
6176,1756875371.3,335,sedan,4200.337890625,855.6880493164062,4214.62109375,889.4500732421875,11.070550918579102,21.62413215637207,Localizer,36.00282786021878,-86.60778087106222
6176,1756875371.3,336,truck (other),226.2846221923828,1299.490234375,1097.550048828125,1563.357177734375,81.39525604248047,-6.961603164672852,Localizer,36.00310536431686,-86.6081670867073
6177,1756875371.33,335,sedan,4212.208984375,878.3892822265625,4223.3505859375,906.0820922851562,11.781448364257812,21.843473434448242,Localizer,36.00282566274261,-86.60778281829923
6177,1756875371.33,336,truck (other),308.91278076171875,1290.4375,1202.711669921875,1556.464599609375,71.19110870361328,-6.2350921630859375,Localizer,36.003097845950535,-86.60815814077075
6178,1756875371.36,335,sedan,4224.4599609375,901.028076171875,4232.7802734375,922.8153076171875,12.284435272216797,22.00257110595703,Localizer,36.00282342240097,-86.60778471131938
6178,1756875371.36,336,truck (other),394.5534362792969,1285.9500732421875,1286.6417236328125,1550.3760986328125,68.26637268066406,-4.143777847290039,Localizer,36.00309088487675,-86.60815025012411
6179,1756875371.4,335,sedan,4236.94970703125,923.5850830078125,4242.712890625,939.6473388671875,12.611340522766113,22.108827590942383,Localizer,36.00282115578303,-86.60778656439065
6179,1756875371.4,336,truck (other),492.1784362792969,1285.7896728515625,1371.5791015625,1546.306640625,76.82470703125,-1.4896540641784668,Localizer,36.0030830823499,-86.60814212305165
6180,1756875371.43,335,sedan,4249.56103515625,945.6939086914062,4252.08349609375,956.6321411132812,12.611340522766113,22.108827590942383,Detector,36.002818927191676,-86.60778840902752
6180,1756875371.43,336,truck (other),559.89306640625,1295.3602294921875,1443.017822265625,1555.4405517578125,65.58257293701172,2.997507095336914,Detector,36.00307622396433,-86.60813709129835
6181,1756875371.46,335,sedan,4258.38427734375,969.6356201171875,4260.68994140625,975.4126586914062,11.103304862976074,22.5605411529541,Localizer,36.00281680494365,-86.60779071815104
6181,1756875371.46,336,truck (other),684.8174438476562,1295.7254638671875,1535.02783203125,1545.9754638671875,95.10613250732422,3.1631579399108887,Localizer,36.00306711668233,-86.60812721390384
6182,1756875371.5,335,sedan,4268.9931640625,992.4279174804688,4269.24462890625,993.2647705078125,10.852397918701172,22.618165969848633,Localizer,36.00281467534242,-86.60779278841733
6182,1756875371.5,336,truck (other),785.463623046875,1291.964111328125,1617.8153076171875,1537.5748291015625,94.14794158935547,1.8576209545135498,Localizer,36.00305958892823,-86.60811861130425
6183,1756875371.53,336,truck (other),891.1887817382812,1292.017578125,1692.205078125,1529.3350830078125,95.93592071533203,2.1050379276275635,Localizer,36.00305203567497,-86.60811035716446
6184,1756875371.56,336,truck (other),995.4005737304688,1287.309326171875,1781.1751708984375,1526.91845703125,100.21859741210938,0.9527250528335571,Localizer,36.00304385962183,-86.6081015856269
6185,1756875371.6,336,truck (other),1093.248291015625,1280.592041015625,1874.8050537109375,1525.4891357421875,99.74540710449219,-0.7060743570327759,Localizer,36.00303579091555,-86.60809282314469
6186,1756875371.63,336,truck (other),1184.35400390625,1278.6236572265625,1951.8829345703125,1529.501953125,92.66011810302734,-0.20100003480911255,Detector,36.00302833562059,-86.60808563156472
6187,1756875371.66,336,truck (other),1281.8133544921875,1264.3670654296875,2047.4864501953125,1522.222900390625,97.46329498291016,-4.16326904296875,Localizer,36.003020705608655,-86.60807603498257
6188,1756875371.7,336,truck (other),1377.15380859375,1254.3209228515625,2138.904052734375,1521.6627197265625,96.6091537475586,-5.3808746337890625,Localizer,36.00301291320416,-86.60806731021945
6189,1756875371.73,336,truck (other),1476.4453125,1249.710693359375,2230.16943359375,1520.3485107421875,98.02549743652344,-4.921238422393799,Localizer,36.00300476477865,-86.6080586760344
6190,1756875371.77,336,truck (other),1569.541748046875,1241.539306640625,2317.700927734375,1517.4427490234375,94.8819351196289,-5.705743789672852,Localizer,36.00299724154094,-86.60805017109256
6191,1756875371.8,336,truck (other),1657.6602783203125,1234.4554443359375,2404.177978515625,1514.666259765625,91.19529724121094,-6.099961280822754,Localizer,36.00298992834577,-86.6080419886324
6192,1756875371.83,336,truck (other),1730.95751953125,1229.75439453125,2472.228271484375,1507.2142333984375,79.0883560180664,-6.010431289672852,Detector,36.00298415715841,-86.60803511430947
6193,1756875371.87,336,truck (other),1818.903076171875,1222.7149658203125,2563.007568359375,1502.70166015625,86.632568359375,-6.487453937530518,Localizer,36.002976707422555,-86.60802663278149
6194,1756875371.9,336,truck (other),1914.2139892578125,1219.0362548828125,2654.332275390625,1498.704345703125,92.2947998046875,-5.735586643218994,Localizer,36.00296875624394,-86.60801802310829
6195,1756875371.93,336,truck (other),2009.837646484375,1213.7489013671875,2747.993408203125,1494.61474609375,94.80241394042969,-5.6474103927612305,Localizer,36.00296074187569,-86.6080091875413
6196,1756875371.96,336,truck (other),2101.2158203125,1207.389892578125,2834.593994140625,1487.43994140625,92.16221618652344,-5.980526924133301,Localizer,36.00295336745657,-86.60800058721637
6197,1756875372.0,336,truck (other),2197.214111328125,1203.0240478515625,2926.37109375,1482.152587890625,94.62361907958984,-5.575453758239746,Localizer,36.00294540983779,-86.60799177892946
6198,1756875372.03,336,truck (other),2288.773193359375,1201.2445068359375,3026.444091796875,1477.4619140625,94.9679183959961,-4.88618278503418,Detector,36.002937159663496,-86.60798298487101
6199,1756875372.07,336,truck (other),2370.19384765625,1194.83837890625,3116.608154296875,1474.1361083984375,87.5593032836914,-5.409024238586426,Localizer,36.00292990395517,-86.60797486256959
6200,1756875372.1,336,truck (other),2456.728271484375,1190.8365478515625,3200.97119140625,1469.183349609375,86.0108871459961,-5.024043083190918,Localizer,36.002922643227784,-86.60796680887474
6201,1756875372.13,336,truck (other),2538.59716796875,1184.834716796875,3287.24560546875,1464.3519287109375,83.88187408447266,-5.399474620819092,Localizer,36.0029155611349,-86.60795875053621
6202,1756875372.17,336,truck (other),2621.154296875,1177.6883544921875,3376.0478515625,1459.587646484375,83.8228530883789,-5.973635673522949,Localizer,36.00290836388497,-86.60795047304609
6203,1756875372.2,336,truck (other),2701.2275390625,1171.5531005859375,3461.212158203125,1456.693115234375,81.63182067871094,-5.95644998550415,Localizer,36.002901331563315,-86.60794263511818
6204,1756875372.24,336,truck (other),2795.037109375,1166.0400390625,3546.31005859375,1446.201904296875,87.52578735351562,-5.986413955688477,Detector,36.0028939165542,-86.60793374388238
6205,1756875372.27,336,truck (other),2883.201416015625,1160.3931884765625,3640.314208984375,1445.063232421875,89.0118179321289,-5.707113742828369,Localizer,36.00288603850282,-86.6079252822221
6206,1756875372.3,336,truck (other),2978.78466796875,1151.1484375,3753.057373046875,1442.271484375,96.42982482910156,-6.834680557250977,Localizer,36.00287715991815,-86.6079153205872
6207,1756875372.33,336,truck (other),3071.0859375,1147.12548828125,3847.92236328125,1438.908935546875,92.9250717163086,-5.978309631347656,Localizer,36.002869061419815,-86.60790658075534
6208,1756875372.37,336,truck (other),3160.973876953125,1143.6766357421875,3910.71142578125,1430.233642578125,84.62556457519531,-4.906241416931152,Localizer,36.002862644436604,-86.6078990471502
6209,1756875372.4,336,truck (other),3236.6240234375,1139.9759521484375,3937.593505859375,1422.96630859375,69.80121612548828,-3.6790246963500977,Localizer,36.00285841995629,-86.60789379688573
6210,1756875372.43,336,truck (other),3295.2998046875,1150.7574462890625,3899.9384765625,1415.9029541015625,46.70042419433594,1.7706818580627441,Detector,36.00285736369119,-86.60789311099279
6211,1756875372.47,336,truck (other),3378.36767578125,1149.9925537109375,3904.6787109375,1410.5391845703125,63.59996795654297,2.1012122631073,Localizer,36.00285363873866,-86.60788882482574
6212,1756875372.5,336,truck (other),3478.010009765625,1148.30908203125,3918.019287109375,1406.6820068359375,80.83622741699219,2.2287960052490234,Localizer,36.002848768315616,-86.60788346023594
6213,1756875372.53,336,truck (other),3571.656494140625,1144.489990234375,3914.981201171875,1398.8759765625,82.3390884399414,1.57149076461792,Localizer,36.00284508413152,-86.60787867914101
6214,1756875372.57,336,truck (other),3656.651123046875,1143.8250732421875,3929.358642578125,1396.0308837890625,84.00016021728516,1.429189920425415,Localizer,36.00284075154468,-86.6078740440533
6215,1756875372.6,336,truck (other),3745.18359375,1145.809814453125,3940.97607421875,1387.515380859375,85.79721069335938,1.6645392179489136,Localizer,36.00283647521063,-86.60786917043947
6216,1756875372.63,336,truck (other),3830.980712890625,1147.474365234375,3954.527587890625,1379.498046875,85.79721069335938,1.6645392179489136,Detector,36.002832225971275,-86.6078643405288
6217,1756875372.67,336,truck (other),3898.223388671875,1146.0325927734375,3963.111083984375,1347.8779296875,78.58528137207031,-0.5419167280197144,Localizer,36.00282984247021,-86.6078587515642
6218,1756875372.7,336,truck (other),3859.87744140625,1111.4669189453125,3881.627685546875,1295.19580078125,5.8195037841796875,-11.07170581817627,Localizer,36.00283791464083,-86.60785818832458
6219,1756875372.73,336,truck (other),3761.57568359375,1091.332275390625,3791.640380859375,1287.6533203125,-51.09541320800781,-13.770564079284668,Localizer,36.0028472584849,-86.60786471918199
6220,1756875372.77,336,truck (other),3733.77978515625,1123.07763671875,3797.163818359375,1311.9652099609375,-20.595239639282227,-1.5885992050170898,Localizer,36.002846493736506,-86.60786948519781
6221,1756875372.8,336,truck (other),3716.97509765625,1115.454833984375,3765.24560546875,1286.167236328125,-16.366456985473633,-4.960819244384766,Localizer,36.002849738682016,-86.60786941188691
6222,1756875372.84,336,truck (other),3700.608642578125,1110.4940185546875,3728.5615234375,1277.774169921875,-16.366456985473633,-4.960819244384766,Detector,36.00285254978239,-86.6078708810309
6223,1756875372.87,336,truck (other),3677.30126953125,1097.2911376953125,3711.1484375,1236.634521484375,-16.408016204833984,-9.097969055175781,Localizer,36.00285612039972,-86.60786904259332
6224,1756875372.9,336,truck (other),3645.997314453125,1088.766357421875,3678.100830078125,1205.1629638671875,-23.656600952148438,-10.066643714904785,Localizer,36.00286031436522,-86.60786922441311
6225,1756875372.94,336,truck (other),3612.52392578125,1078.2939453125,3640.60546875,1177.1826171875,-28.778587341308594,-10.843792915344238,Localizer,36.00286477328385,-86.60786980848307
6226,1756875372.97,336,truck (other),3585.5478515625,1072.46484375,3608.38037109375,1155.5966796875,-26.71739959716797,-9.696489334106445,Localizer,36.00286835207551,-86.60787061293922
6227,1756875373.0,336,truck (other),3560.114990234375,1062.6312255859375,3578.017578125,1129.2720947265625,-25.10296630859375,-10.160886764526367,Localizer,36.0028720740597,-86.60787067354546
6228,1756875373.04,336,truck (other),3535.011962890625,1052.4703369140625,3545.435546875,1106.611572265625,-25.10296630859375,-10.160886764526367,Detector,36.00287578358696,-86.60787104619929
6229,1756875373.07,336,truck (other),3504.300537109375,1042.3157958984375,3513.416259765625,1080.1290283203125,-27.080978393554688,-10.486001968383789,Localizer,36.002879862124644,-86.60787138845556
6230,1756875373.1,336,truck (other),3476.77490234375,1033.6436767578125,3482.707763671875,1056.277099609375,-26.793567657470703,-10.147698402404785,Localizer,36.00288361065496,-86.60787180849174
6231,1756875373.14,336,truck (other),3449.022705078125,1023.1400756835938,3450.743408203125,1031.325927734375,-27.204679489135742,-10.357495307922363,Localizer,36.00288753792041,-86.6078720971722
6240,1756875373.44,337,sedan,287.54833984375,809.5846557617188,692.8643798828125,982.7160034179688,0.0,0.0,Detector,36.0031691421178,-86.60812448030644
6241,1756875373.47,337,sedan,390.2685546875,804.0296630859375,804.9176635742188,978.9567260742188,102.71992492675781,-5.554968357086182,Localizer,36.00315974002143,-86.60811418075106
6242,1756875373.5,337,sedan,502.5671081542969,797.9987182617188,917.5768432617188,974.6805419921875,108.27079772949219,-5.793416976928711,Localizer,36.003149905416194,-86.60810334725953
6243,1756875373.54,337,sedan,618.1473999023438,793.0285034179688,1028.39599609375,970.3438110351562,111.62395477294922,-5.484818935394287,Localizer,36.003139944478384,-86.60809249135045
6244,1756875373.57,337,sedan,731.7059326171875,786.447265625,1141.18994140625,964.3544311523438,112.52534484863281,-5.832339763641357,Localizer,36.003130123746175,-86.60808143222445
6245,1756875373.6,337,sedan,849.159423828125,779.1370239257812,1254.861328125,956.2341918945312,114.97079467773438,-6.3091840744018555,Localizer,36.00312019851028,-86.60806996785365
6246,1756875373.64,337,sedan,965.9796752929688,774.83984375,1367.03125,949.6232299804688,115.38499450683594,-5.775298118591309,Detector,36.00311014812906,-86.60805885052118
6247,1756875373.67,337,sedan,1077.2393798828125,770.541748046875,1476.10009765625,943.5,112.48637390136719,-5.406750202178955,Localizer,36.00310046096662,-86.60804814312127
6248,1756875373.7,337,sedan,1189.989501953125,765.00341796875,1586.5162353515625,937.2484741210938,112.5617446899414,-5.453021049499512,Localizer,36.003090690229655,-86.60803720744069
6249,1756875373.74,337,sedan,1303.975830078125,760.3065185546875,1697.3768310546875,932.0297241210938,113.28475189208984,-5.181501865386963,Localizer,36.00308074469255,-86.60802629362782
6250,1756875373.77,337,sedan,1416.10205078125,755.8558959960938,1808.7757568359375,926.7969360351562,112.8009262084961,-5.005270481109619,Localizer,36.003070836859614,-86.6080154403322
6251,1756875373.81,337,sedan,1525.5899658203125,751.5408325195312,1914.6806640625,921.951171875,110.21003723144531,-4.744531631469727,Localizer,36.00306126989879,-86.60800497913499
6252,1756875373.84,337,sedan,1642.29248046875,743.3435668945312,2024.5772705078125,913.2341918945312,113.75865936279297,-5.7289719581604,Detector,36.003051502256525,-86.60799349860022
6253,1756875373.87,337,sedan,1754.121826171875,737.8452758789062,2136.3330078125,906.94287109375,113.14295196533203,-5.73117208480835,Localizer,36.00304163849104,-86.60798246138698
6254,1756875373.91,337,sedan,1863.86572265625,732.21337890625,2245.617919921875,900.9646606445312,111.25753784179688,-5.725100517272949,Localizer,36.00303196372544,-86.6079716289063
6255,1756875373.94,337,sedan,1970.9427490234375,727.213623046875,2352.814453125,895.8659057617188,108.82734680175781,-5.518020153045654,Localizer,36.00302243295771,-86.60796109788787
6256,1756875373.97,337,sedan,2080.65185546875,719.9778442382812,2464.54736328125,889.7772216796875,110.0868148803711,-6.052448272705078,Localizer,36.00301268783331,-86.60795000999124
6257,1756875374.0,337,sedan,2190.134033203125,712.91748046875,2575.23193359375,883.5830078125,109.99046325683594,-6.35953426361084,Localizer,36.00300298292931,-86.60793896708374
6258,1756875374.04,337,sedan,2300.98876953125,707.6830444335938,2682.493896484375,875.3719482421875,109.89617156982422,-6.132473468780518,Detector,36.002993365043764,-86.60792798787132
6259,1756875374.07,337,sedan,2408.72509765625,701.4845581054688,2790.650390625,869.1941528320312,108.7112045288086,-6.152672290802002,Localizer,36.002983792421496,-86.60791716529226
6260,1756875374.11,337,sedan,2522.60107421875,695.3458251953125,2901.5107421875,862.6911010742188,111.73357391357422,-6.096463680267334,Localizer,36.00297380225951,-86.60790589773829
6261,1756875374.14,337,sedan,2632.78173828125,686.9420776367188,3016.069091796875,856.1913452148438,111.78441619873047,-6.80264949798584,Localizer,36.00296388310242,-86.60789445645426
6262,1756875374.17,337,sedan,2741.031982421875,679.8590698242188,3129.24365234375,850.5904541015625,110.27497100830078,-6.910994529724121,Localizer,36.00295401608066,-86.60788330192628
6263,1756875374.21,337,sedan,2846.204345703125,673.0108032226562,3238.740478515625,844.8922729492188,107.33534240722656,-6.920851707458496,Localizer,36.002944444247596,-86.6078724530406
6264,1756875374.24,337,sedan,2960.12451171875,666.7593383789062,3349.763427734375,838.1500244140625,110.75897216796875,-6.679831504821777,Detector,36.0029343922576,-86.6078610772036
6264,1756875374.24,338,midsize,6.1419219970703125,1074.9036865234375,439.14971923828125,1279.8150634765625,0.0,0.0,Detector,36.00316676019945,-86.60817904795607
6265,1756875374.27,337,sedan,3062.93212890625,658.4761352539062,3459.53857421875,831.6123657226562,106.56632232666016,-7.239039421081543,Localizer,36.00292497076548,-86.60785012832307
6265,1756875374.27,338,midsize,-9.364882469177246,1068.7305908203125,515.9058837890625,1285.7132568359375,-15.506793022155762,-6.173129558563232,Localizer,36.00316404155973,-86.60817632583083
6266,1756875374.31,337,sedan,3172.740234375,651.5811157226562,3569.369873046875,824.9234008789062,108.2527847290039,-7.118771553039551,Localizer,36.002915155694545,-86.60783891915757
6266,1756875374.31,338,midsize,8.927900314331055,1054.8856201171875,618.481689453125,1289.3389892578125,5.732621192932129,-10.066787719726562,Localizer,36.00315912269386,-86.60817044253315
6267,1756875374.34,337,sedan,3280.765625,645.976806640625,3677.753662109375,820.0263061523438,107.78211212158203,-6.599245548248291,Localizer,36.002905365132726,-86.60782806472949
6267,1756875374.34,338,midsize,67.70447540283203,1047.2353515625,722.137939453125,1288.095703125,34.14692306518555,-9.212921142578125,Localizer,36.00315228107211,-86.60816278277653
6268,1756875374.37,337,sedan,3394.90771484375,639.3600463867188,3790.299560546875,813.244873046875,111.49873352050781,-6.5891618728637695,Localizer,36.002895179759115,-86.60781650346546
6268,1756875374.37,338,midsize,160.79977416992188,1037.9783935546875,821.4255981445312,1283.4783935546875,61.19877624511719,-8.981483459472656,Localizer,36.00314432049177,-86.60815352057149
6269,1756875374.41,337,sedan,3491.270263671875,632.4322509765625,3864.829833984375,805.9588012695312,96.87029266357422,-6.209820747375488,Localizer,36.00288763398239,-86.60780747245394
6269,1756875374.41,338,midsize,263.79583740234375,1035.0364990234375,917.5970458984375,1271.3375244140625,77.34080505371094,-7.191900253295898,Localizer,36.003136098128856,-86.60814387698336
6270,1756875374.44,337,sedan,3581.752685546875,633.16943359375,3881.370849609375,795.3654174804688,79.23756408691406,-3.1220028400421143,Detector,36.002882935108495,-86.6078017384195
6270,1756875374.44,338,midsize,386.392822265625,1036.1544189453125,1015.3656616210938,1257.629150390625,95.48149108886719,-4.552538871765137,Detector,36.003126800197016,-86.60813341155668
6271,1756875374.47,337,sedan,3672.16259765625,631.9591674804688,3909.005615234375,786.5337524414062,79.4020004272461,-1.8122791051864624,Localizer,36.00287771735483,-86.60779546772507
6271,1756875374.47,338,midsize,494.821533203125,1032.0040283203125,1111.521240234375,1247.524169921875,97.73204040527344,-3.8607940673828125,Localizer,36.00311826938026,-86.60812353945845
6272,1756875374.51,337,sedan,3753.735595703125,625.141845703125,3940.82373046875,776.8572387695312,78.0960922241211,-2.797680377960205,Localizer,36.00287293483894,-86.60778892660912
6272,1756875374.51,338,midsize,598.7514038085938,1027.3900146484375,1192.9310302734375,1240.849853515625,95.15045928955078,-3.0031838417053223,Localizer,36.003110456950026,-86.60811467222163
6273,1756875374.54,337,sedan,3830.258544921875,613.9652709960938,3979.3076171875,766.1513671875,77.3053207397461,-5.005873680114746,Localizer,36.002868251459525,-86.60778189355977
6273,1756875374.54,338,midsize,703.7261962890625,1024.7974853515625,1275.5205078125,1237.906494140625,96.87765502929688,-1.8006255626678467,Localizer,36.00310228223394,-86.60810601669122
6274,1756875374.57,337,sedan,3908.0068359375,611.351806640625,4013.952880859375,756.1324462890625,76.80403900146484,-4.270644187927246,Localizer,36.00286336617589,-86.60777566428018
6274,1756875374.57,338,midsize,801.9882202148438,1019.0736083984375,1358.5401611328125,1232.6705322265625,95.66315460205078,-2.2777836322784424,Localizer,36.00309461838454,-86.6080973271321
6275,1756875374.61,337,sedan,3992.347412109375,612.3989868164062,4054.124755859375,743.9703979492188,81.1789321899414,-2.964759349822998,Localizer,36.002857848739495,-86.60776897102417
6275,1756875374.61,338,midsize,895.8380737304688,1016.1508178710938,1440.00146484375,1227.548828125,93.42474365234375,-2.1180121898651123,Localizer,36.0030870872038,-86.60808905834541
6276,1756875374.64,337,sedan,4073.5263671875,609.4342041015625,4093.83837890625,733.3802490234375,81.1789321899414,-2.964759349822998,Detector,36.00285257727563,-86.60776225348275
6276,1756875374.64,338,midsize,1000.8396606445312,1012.7911987304688,1529.5655517578125,1223.5965576171875,99.89249420166016,-2.036654472351074,Detector,36.00307865068786,-86.60807996413342
6277,1756875374.67,337,sedan,4076.972412109375,642.6871337890625,4120.19287109375,759.0169677734375,50.52213668823242,5.9252028465271,Localizer,36.002849202426155,-86.60776532707136
6277,1756875374.67,338,midsize,1095.2442626953125,1008.0000610351562,1619.9036865234375,1220.0753173828125,97.39496612548828,-2.6637039184570312,Localizer,36.00307069023129,-86.60807124133642
6277,1756875374.67,339,semi,-57.81672668457031,1313.5345458984375,951.8790893554688,1676.916015625,-57.81660079956055,-39.452659606933594,Localizer,36.00311858742835,-86.60819209687226
6278,1756875374.71,337,sedan,4128.748046875,658.9989013671875,4153.43212890625,756.5232543945312,52.782676696777344,7.903020858764648,Localizer,36.00284472839625,-86.60776238640301
6278,1756875374.71,338,midsize,1186.5548095703125,1003.2924194335938,1705.75048828125,1215.9287109375,93.8602066040039,-3.134230136871338,Localizer,36.00306308560905,-86.60806281629111
6278,1756875374.71,339,semi,-107.3423843383789,1295.5335693359375,1009.5675659179688,1669.634521484375,-52.46323013305664,-28.665077209472656,Localizer,36.003119321457795,-86.60819047465776
6279,1756875374.74,337,sedan,4179.5185546875,674.4271850585938,4191.91845703125,755.1058959960938,53.82337188720703,9.228403091430664,Localizer,36.00284005327755,-86.60775926511043
6279,1756875374.74,338,midsize,1282.739013671875,996.892822265625,1796.50048828125,1211.6531982421875,95.83226776123047,-3.9310429096221924,Localizer,36.0030551074979,-86.60805383767033
6279,1756875374.74,339,semi,-149.07228088378906,1288.7950439453125,1044.9659423828125,1661.007080078125,-50.03486251831055,-20.989469528198242,Localizer,36.00312025875322,-86.60818997249292
6280,1756875374.77,337,sedan,4193.54736328125,702.0966796875,4214.56494140625,773.960205078125,32.546470642089844,14.219348907470703,Localizer,36.00283680666303,-86.60776107741222
6280,1756875374.77,338,midsize,1380.075927734375,991.8313598632812,1886.4302978515625,1209.0396728515625,96.71212768554688,-4.0221848487854,Localizer,36.00304698002816,-86.60804501014793
6280,1756875374.77,339,semi,-185.3097686767578,1272.4658203125,1092.85400390625,1659.5428466796875,-43.128238677978516,-19.501462936401367,Localizer,36.003120520863376,-86.60818857314331
6281,1756875374.81,337,sedan,4226.5087890625,721.7385864257812,4239.47412109375,780.7733764648438,33.76313781738281,15.287162780761719,Localizer,36.00283322575139,-86.60776037533356
6281,1756875374.81,338,midsize,1477.0279541015625,986.4981079101562,1977.215087890625,1205.3173828125,97.01708221435547,-4.304374694824219,Localizer,36.00303887946285,-86.6080360700589
6281,1756875374.81,339,semi,-195.65879821777344,1263.4075927734375,1131.8206787109375,1660.6898193359375,-29.869552612304688,-16.061481475830078,Localizer,36.00311961860974,-86.60818694110019
6282,1756875374.84,337,sedan,4260.27197265625,737.0257568359375,4261.8583984375,789.9238891601562,33.76313781738281,15.287162780761719,Detector,36.00282979947361,-86.60775960280759
